"Name","Group A/acc@5","Group A/acc@1","Group A/acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","analysis","captioner.agg_knowledge_bank_filepath","captioner.analysis","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.analysis","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","time/generate_captions_minutes","time/generate_captions_seconds","time/load_config_and_data_minutes","time/load_config_and_data_seconds","time/propose_rank_elapsed_time_extract_clip_img_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_img_embeds_seconds","time/propose_rank_elapsed_time_extract_clip_txt_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_txt_embeds_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_seconds","time/propose_rank_elapsed_time_inverse_cca_cls0_minutes","time/propose_rank_elapsed_time_inverse_cca_cls0_seconds","time/propose_rank_elapsed_time_inverse_cca_cls1_minutes","time/propose_rank_elapsed_time_inverse_cca_cls1_seconds","time/propose_rank_elapsed_time_standardization_minutes","time/propose_rank_elapsed_time_standardization_seconds","time/total_propose_rank_minutes","time/total_propose_rank_seconds","time/total_runtime_minutes","time/total_runtime_seconds"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:52:24.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/126_hard.yaml","Football players in defensive formation","Football players in offensive formation","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5822277665138245","34.93366599082947","0.14848589499791462","8.909153699874878","0.2371402621269226","14.228415727615356","0.006071329116821289","0.36427974700927734","0.00004379749298095703","0.002627849578857422","4.3710072835286455e-8","0.0000026226043701171875","0.000043845176696777345","0.0026307106018066406","0.008992477258046468","0.5395486354827881","5.960464477539064e-8","0.0000035762786865234375","0.00004418293635050456","0.0026509761810302734","0.2532298803329468","15.193792819976808","0.9839435776074728","59.03661465644837"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:51:19.000Z","50","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/125_hard.yaml","Merlot wine in a glass","Cabernet Sauvignon wine in a glass","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.530830438931783","31.849826335906982","0.0159262220064799","0.955573320388794","0.2337015589078267","14.022093534469604","0.00719996690750122","0.4319980144500733","0.00004419883092244466","0.0026519298553466797","7.54992167154948e-8","0.0000045299530029296875","0.000044286251068115234","0.002657175064086914","0.008018418153127035","0.48110508918762207","5.1657358805338543e-8","0.0000030994415283203125","0.0000697016716003418","0.004182100296020508","0.24956436157226564","14.973861694335938","0.7963210860888164","47.77926516532898"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:50:18.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/124_hard.yaml","Alpine lakes in summer","Alpine lakes in early spring","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5518740018208822","33.11244010925293","0.06153344710667928","3.692006826400757","0.23634888728459677","14.180933237075806","0.006445682048797608","0.3867409229278565","0.000037606557210286455","0.0022563934326171875","3.5762786865234374e-8","0.0000021457672119140625","0.00003765424092610677","0.0022592544555664062","0.0075272281964619955","0.4516336917877197","3.9736429850260414e-8","0.000002384185791015625","0.00004348357518513997","0.0026090145111083984","0.251878031094869","15.11268186569214","0.8652855078379313","51.91713047027588"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:49:06.000Z","62","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/123_hard.yaml","People wearing traditional Korean hanboks","People wearing traditional Japanese kimonos","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.7244315147399902","43.465890884399414","0.042660407225290936","2.559624433517456","0.23817387421925865","14.290432453155518","0.006839632987976074","0.41037797927856445","0.00002496242523193359","0.0014977455139160156","5.5631001790364584e-8","0.000003337860107421875","0.000025029977162679037","0.0015017986297607422","0.006906771659851074","0.41440629959106445","4.3710072835286455e-8","0.0000026226043701171875","0.000046372413635253906","0.0027823448181152344","0.25383644104003905","15.230186462402344","1.020928406715393","61.255704402923584"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:48:02.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/122_hard.yaml","Gardens with Japanese cherry blossoms","Gardens with Japanese maples","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6144533236821492","36.867199420928955","0.023029836018880208","1.3817901611328125","0.23956996202468872","14.374197721481323","0.007651384671529134","0.4590830802917481","0.00043197472890218097","0.02591848373413086","3.5762786865234374e-8","0.0000021457672119140625","0.0004320144653320313","0.025920867919921875","0.007372069358825684","0.442324161529541","4.3710072835286455e-8","0.0000026226043701171875","0.00004413127899169922","0.002647876739501953","0.256802503267924","15.40815019607544","0.8942857066790263","53.65714240074158"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:47:00.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/121_hard.yaml","Cyclists in a time-trial race","Cyclists in a mountain stage race","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5503030061721802","33.01818037033081","0.05142979224522908","3.085787534713745","0.23717111349105835","14.2302668094635","0.007993483543395996","0.47960901260375977","0.00008957386016845703","0.005374431610107422","3.9736429850260414e-8","0.000002384185791015625","0.00008962154388427734","0.005377292633056641","0.008350888888041178","0.5010533332824707","3.9736429850260414e-8","0.000002384185791015625","0.00004399220148722331","0.0026395320892333984","0.25425721406936647","15.255432844161987","0.8559900561968485","51.35940337181091"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:46:03.000Z","48","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/120_hard.yaml","Hand-painted porcelain plates","Hand-painted ceramic plates","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.4721008857091268","28.326053142547607","0.08841469685236612","5.304881811141968","0.2384195605913798","14.305173635482788","0.007708982626597086","0.4625389575958252","0.00002563794453938802","0.0015382766723632812","3.5762786865234374e-8","0.0000021457672119140625","0.000025681654612223308","0.0015408992767333984","0.007152950763702393","0.4291770458221435","4.76837158203125e-8","0.00000286102294921875","0.0000469207763671875","0.00281524658203125","0.25528296232223513","15.316977739334106","0.8157986005147299","48.94791603088379"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:44:58.000Z","53","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/119_hard.yaml","People playing chess outdoors","People playing checkers outdoors","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5666017691294353","33.99610614776611","0.016303396224975585","0.9782037734985352","0.23871567646662395","14.322940587997437","0.007801047960917155","0.4680628776550293","0.000033644835154215497","0.0020186901092529297","4.3710072835286455e-8","0.0000026226043701171875","0.00003370046615600586","0.0020220279693603516","0.007558457056681315","0.4535074234008789","7.152557373046876e-8","0.000004291534423828125","0.00005026658376057943","0.0030159950256347656","0.25528670152028404","15.31720209121704","0.8381919225056966","50.2915153503418"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:44:00.000Z","51","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/118_hard.yaml","Cupcakes topped with buttercream","Cupcakes topped with fondant","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5361802577972412","32.17081546783447","0.10605572064717612","6.363343238830566","0.2379700700441996","14.278204202651978","0.00812454620997111","0.4874727725982666","0.000043102105458577474","0.0025861263275146484","3.178914388020833e-8","0.0000019073486328125","0.00004314184188842773","0.002588510513305664","0.008450953165690105","0.5070571899414062","3.178914388020833e-8","0.0000019073486328125","0.000046304861704508464","0.002778291702270508","0.2551484266916911","15.308905601501465","0.8973844567934672","53.84306740760803"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:42:51.000Z","56","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/117_hard.yaml","Men wearing Rolex watches","Men wearing Omega watches","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6133414427439372","36.80048656463623","0.05303966999053955","3.182380199432373","0.23510306278864543","14.106183767318726","0.008160400390625","0.4896240234375","0.00005054871241251628","0.003032922744750977","7.947285970052084e-8","0.00000476837158203125","0.00005063613255818685","0.003038167953491211","0.007457109292348226","0.4474265575408935","6.357828776041668e-8","0.000003814697265625","0.00006616512934366862","0.003969907760620117","0.2513878623644511","15.083271741867064","0.9177690108617148","55.06614065170288"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:41:50.000Z","53","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/116_hard.yaml","Lush vineyards in spring","Lush vineyards in early autumn","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5583544532457988","33.501267194747925","0.04710069894790649","2.8260419368743896","0.23847496906916305","14.30849814414978","0.007685033480326334","0.4611020088195801","0.00011050701141357422","0.006630420684814453","3.178914388020833e-8","0.0000019073486328125","0.00011055469512939451","0.006633281707763672","0.0078789750734965","0.4727385044097901","3.5762786865234374e-8","0.0000021457672119140625","0.00004276434580485026","0.0025658607482910156","0.2552283445994059","15.313700675964355","0.8606835444768269","51.64101266860962"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:40:51.000Z","50","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/115_hard.yaml","Fresh sushi with salmon topping","Fresh sushi with tuna topping","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5348178307215373","32.089069843292236","0.06854348182678223","4.112608909606934","0.23304492235183716","13.98269534111023","0.008137206236521402","0.4882323741912842","0.000040920575459798175","0.00245523452758789","3.178914388020833e-8","0.0000019073486328125","0.00004096428553263346","0.002457857131958008","0.006990293661753337","0.4194176197052002","5.5631001790364584e-8","0.000003337860107421875","0.00004607439041137695","0.002764463424682617","0.2487917979558309","14.927507877349854","0.8521531542142232","51.129189252853394"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:39:46.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/114_hard.yaml","People practicing yoga in a mountainous setting","People meditating in a mountainous setting","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5571531693140666","33.429190158843994","0.07335740327835083","4.40144419670105","0.23543261686960856","14.125957012176514","0.00806427001953125","0.483856201171875","0.00003016392389933268","0.001809835433959961","3.5762786865234374e-8","0.0000021457672119140625","0.000030211607615152995","0.0018126964569091797","0.007322673002878825","0.4393603801727295","4.76837158203125e-8","0.00000286102294921875","0.000047258536020914714","0.002835512161254883","0.25193899075190224","15.116339445114136","0.8824496150016785","52.94697690010071"
"PairedImageSets","0","0","0","finished","-","","","2026-03-30T17:38:27.000Z","68","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/113_hard.yaml","Sunrise over Santorini, Greece","Sunset over Santorini, Greece","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.802219303448995","48.1331582069397","0.11886090040206908","7.1316540241241455","0.24332069953282673","14.599241971969604","0.007707178592681885","0.4624307155609131","0.00043935775756835936","0.02636146545410156","3.9736429850260414e-8","0.000002384185791015625","0.0004394094149271647","0.026364564895629883","0.007252418994903564","0.43514513969421387","7.54992167154948e-8","0.0000045299530029296875","0.000043221314748128255","0.0025932788848876953","0.26025923490524294","15.615554094314575","1.1813395023345947","70.88037014007568"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:37:15.000Z","59","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/112_hard.yaml","Bonsai trees in pots","Cacti in pots","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6573440114657084","39.440640687942505","0.052077754338582354","3.1246652603149414","0.2412159522374471","14.472957134246826","0.007718273003896077","0.46309638023376465","0.00004498958587646484","0.00269937515258789","3.5762786865234374e-8","0.0000021457672119140625","0.00004503726959228516","0.00270223617553711","0.007486029465993246","0.4491617679595947","4.3710072835286455e-8","0.0000026226043701171875","0.000043956438700358075","0.0026373863220214844","0.2575839916865031","15.455039501190186","0.9670058051745096","58.02034831047058"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:36:12.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/111_hard.yaml","Vinyl records in a store","CDs in a store","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5443026622136434","32.6581597328186","0.020827734470367433","1.249664068222046","0.23752321402231852","14.251392841339111","0.005912129084269206","0.35472774505615234","0.00003848075866699219","0.0023088455200195312","4.3710072835286455e-8","0.0000026226043701171875","0.00003853241602579753","0.0023119449615478516","0.00826274553934733","0.49576473236083984","3.178914388020833e-8","0.0000019073486328125","0.00004740158716837565","0.002844095230102539","0.2524649500846863","15.147897005081177","0.817595382531484","49.05572295188904"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:35:10.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/110_hard.yaml","Men wearing round glasses","Men wearing square glasses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5879428545633952","35.27657127380371","0.0703301747639974","4.219810485839844","0.23983170986175537","14.389902591705322","0.006573732693990072","0.3944239616394043","0.00003081957499186198","0.0018491744995117188","3.9736429850260414e-8","0.000002384185791015625","0.00003086725870768229","0.0018520355224609375","0.009839157263437906","0.5903494358062744","4.3710072835286455e-8","0.0000026226043701171875","0.00004688103993733724","0.0028128623962402344","0.25737664302190144","15.442598581314089","0.915649704138438","54.938982248306274"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:34:08.000Z","52","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/109_hard.yaml","Children reading comic books","Children reading fairy tales","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5467511057853699","32.80506634712219","0.07147494157155355","4.288496494293213","0.2411589543024699","14.469537258148192","0.007746712366739909","0.4648027420043946","0.0000314791997273763","0.001888751983642578","4.3710072835286455e-8","0.0000026226043701171875","0.00003153085708618164","0.0018918514251708984","0.008559544881184896","0.5135726928710938","5.5631001790364584e-8","0.000003337860107421875","0.00004770358403523763","0.002862215042114258","0.2587269902229309","15.523619413375854","0.8769531011581421","52.617186069488525"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:33:02.000Z","55","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/108_hard.yaml","Diesel trucks on a highway","Electric trucks on a highway","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5676211237907409","34.05726742744446","0.02923074960708618","1.753844976425171","0.24300377368927","14.5802264213562","0.008197498321533204","0.4918498992919922","0.00002599159876505534","0.0015594959259033203","3.9736429850260414e-8","0.000002384185791015625","0.00002603928248087565","0.001562356948852539","0.007913633187611898","0.47481799125671387","4.76837158203125e-8","0.00000286102294921875","0.000046702226003011066","0.002802133560180664","0.25969092845916747","15.581455707550049","0.8565428415934245","51.39257049560547"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:31:57.000Z","58","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/107_hard.yaml","Women wearing ankle boots","Women wearing knee-high boots","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6512500484784444","39.075002908706665","0.017785759766896565","1.067145586013794","0.23481533130009968","14.08891987800598","0.008374194304148356","0.5024516582489014","0.00002494653065999349","0.0014967918395996094","3.9736429850260414e-8","0.000002384185791015625","0.0000249942143758138","0.001499652862548828","0.0073683738708496095","0.44210243225097656","2.384185791015625e-8","0.000001430511474609375","0.00004258155822753906","0.002554893493652344","0.25136849482854207","15.082109689712524","0.9204043547312418","55.22426128387451"
"PairedImageSets","1","0.5","1","finished","-","","","2026-03-30T17:31:01.000Z","49","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/106_hard.yaml","Passenger planes in the sky","Cargo planes in the sky","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.4975076675415039","29.85046005249023","0.02830718358357747","1.6984310150146484","0.2364800016085307","14.18880009651184","0.00782793362935384","0.46967601776123047","0.00004456043243408203","0.002673625946044922","3.178914388020833e-8","0.0000019073486328125","0.00004460414250691732","0.002676248550415039","0.007240601380666097","0.4344360828399658","3.9736429850260414e-8","0.000002384185791015625","0.000052146116892496745","0.0031287670135498047","0.25264935890833534","15.158961534500122","0.7784642418225606","46.70785450935364"
"PairedImageSets","1","1","1","finished","-","","","2026-03-30T17:29:55.000Z","58","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/105_hard.yaml","Men wearing fedoras","Men wearing baseball caps","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.6114174167315165","36.68504500389099","0.04155873060226441","2.4935238361358643","0.2397543668746948","14.38526201248169","0.00685043732325236","0.4110262393951416","0.00003998279571533203","0.002398967742919922","3.9736429850260414e-8","0.000002384185791015625","0.00004003445307413737","0.002402067184448242","0.007442073027292887","0.4465243816375733","5.1657358805338543e-8","0.0000030994415283203125","0.0000524600346883138","0.003147602081298828","0.2546925584475199","15.281553506851196","0.9076687614123028","54.46012568473816"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:28:54.000Z","52","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/104_hard.yaml","People playing classical violin","People playing fiddle","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5462407271067301","32.77444362640381","0.0258620818456014","1.551724910736084","0.24022138118743896","14.413282871246338","0.008103505770365397","0.48621034622192383","0.00003670851389567057","0.0022025108337402344","3.9736429850260414e-8","0.000002384185791015625","0.00003676017125447591","0.0022056102752685547","0.006982862949371338","0.4189717769622803","5.1657358805338543e-8","0.0000030994415283203125","0.00004722674687703451","0.0028336048126220703","0.25685052474339803","15.411031484603882","0.8289533615112304","49.73720169067383"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:27:53.000Z","54","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/103_hard.yaml","Tennis shoes on a rack","Running shoes on a rack","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.5317519386609395","31.905116319656372","0.11626251141230264","6.975750684738159","0.2451602101325989","14.709612607955933","0.007102497418721517","0.426149845123291","0.000033406416575113934","0.002004384994506836","3.178914388020833e-8","0.0000019073486328125","0.000033454100290934244","0.0020072460174560547","0.007555373509724935","0.4533224105834961","3.9736429850260414e-8","0.000002384185791015625","0.000046936670939127606","0.002816200256347656","0.2604684750239054","15.628108501434326","0.9084829568862915","54.50897741317749"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2026-03-30T17:26:45.000Z","56","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/102_hard.yaml","Oak trees in summer","Oak trees in autumn","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0","true","0.580107319355011","34.80643916130066","0.0921545386314392","5.5292723178863525","0.24107513427734376","14.464508056640623","0.008009505271911622","0.48057031631469727","0.0004239360491434733","0.0254361629486084","1.351038614908854e-7","0.000008106231689453125","0.0004240910212198893","0.02544546127319336","0.007117553551991781","0.4270532131195069","5.960464477539064e-8","0.0000035762786865234375","0.000119781494140625","0.0071868896484375","0.25739799737930297","15.44387984275818","0.9296599109967548","55.7795946598053"
