Name,Runtime,analysis,config,data.group1,data.group2,Group A/acc@1,Group A/acc@5,Group A/acc@N,time/propose_rank_minutes,time/propose_rank_seconds
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/349.yaml,container(bag),container(food),0.0,0.5,0.5,0.8586522857348124,51.519137144088745
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/350.yaml,knife(spoon),knife(cake),0.0,0.0,0.0,0.8869794925053914,53.218769550323486
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/351.yaml,knife(glasses),knife(counter),0.0,0.0,0.0,0.8389290690422058,50.33574414253235
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/352.yaml,knife(bottle),knife(cake),0.0,0.0,0.0,0.7262266516685486,43.573599100112915
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/353.yaml,knife(bread),knife(counter),0.0,0.0,0.0,0.7448895533879598,44.69337320327759
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/354.yaml,knife(napkin),knife(person),0.0,0.0,0.0,0.8798618872960409,52.79171323776245
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/355.yaml,cat(book),cat(shelf),0.5,0.5,0.5,0.848487404982249,50.90924429893494
CCDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/356.yaml,cat(keyboard),cat(screen),0.5,0.5,0.5,0.8214950680732727,49.28970408439636
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/357.yaml,cat(book),cat(bed),0.5,1.0,1.0,0.20435593128204343,12.261355876922607
CCDiff-MetaShift,49,,configs/sweep_metashift_purity1.0_seed0/358.yaml,cat(floor),cat(collar),0.0,0.0,0.0,0.8163575410842896,48.98145246505737
CCDiff-MetaShift,41,,configs/sweep_metashift_purity1.0_seed0/359.yaml,cat(carpet),cat(screen),0.0,0.5,0.5,0.6901667714118958,41.410006284713745
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/360.yaml,beach(girl),beach(boat),0.5,0.5,0.5,0.8459227442741394,50.75536465644837
CCDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/361.yaml,beach(sky),beach(sand),0.0,0.5,0.5,0.806825868288676,48.40955209732056
CCDiff-MetaShift,12,,configs/sweep_metashift_purity1.0_seed0/362.yaml,beach(girl),beach(woman),0.0,0.5,0.5,0.1957627296447754,11.745763778686523
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/363.yaml,beach(kite),beach(boy),0.5,1.0,1.0,0.8291008313496907,49.746049880981445
CCDiff-MetaShift,43,,configs/sweep_metashift_purity1.0_seed0/364.yaml,beach(surfboard),beach(boy),1.0,1.0,1.0,0.6929052670796713,41.57431602478027
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/365.yaml,keyboard(box),keyboard(picture),0.0,0.5,0.5,0.8870156486829122,53.22093892097473
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/366.yaml,keyboard(box),keyboard(speaker),0.0,0.0,0.0,0.20216912031173703,12.130147218704224
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/367.yaml,keyboard(laptop),keyboard(book),0.5,0.5,0.5,0.8801194469134013,52.80716681480408
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/368.yaml,keyboard(man),keyboard(computer mouse),0.5,0.5,0.5,0.8768869638442993,52.61321783065796
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/369.yaml,keyboard(laptop),keyboard(shelf),0.5,0.5,0.5,0.20016625722249348,12.00997543334961
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/370.yaml,laptop(cell phone),laptop(picture),1.0,1.0,1.0,0.8957932710647583,53.7475962638855
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/371.yaml,laptop(keyboard),laptop(wall),0.5,0.5,0.5,0.8920680205027263,53.524081230163574
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/372.yaml,laptop(phone),laptop(shelf),0.5,0.5,0.5,0.8622009118398031,51.732054710388184
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/373.yaml,laptop(pillow),laptop(person),0.5,0.5,0.5,0.8630995710690816,51.7859742641449
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/374.yaml,laptop(glasses),laptop(pillow),0.0,0.5,0.5,0.7321641087532044,43.92984652519226
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/375.yaml,can(man),can(bag),0.0,0.5,0.5,0.8749297618865967,52.4957857131958
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/376.yaml,can(man),can(box),0.0,0.5,0.5,0.203105890750885,12.1863534450531
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/377.yaml,can(box),can(bottle),0.0,0.0,0.0,0.7443575024604797,44.661450147628784
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/378.yaml,can(table),can(woman),0.5,0.5,0.5,0.8853570779164632,53.12142467498779
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/379.yaml,can(box),can(person),0.0,0.0,0.0,0.21164419651031496,12.698651790618896
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/380.yaml,cell phone(desk),cell phone(bottle),0.5,0.5,0.5,0.8896828651428222,53.380971908569336
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/381.yaml,cell phone(girl),cell phone(chair),1.0,1.0,1.0,0.8552406827608744,51.314440965652466
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/382.yaml,cell phone(laptop),cell phone(bottle),0.5,1.0,1.0,0.748975952466329,44.938557147979736
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/383.yaml,cell phone(keyboard),cell phone(bottle),0.0,0.5,0.5,0.7588262319564819,45.52957391738891
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/384.yaml,cell phone(desk),cell phone(people),0.5,0.5,0.5,0.20054144461949663,12.0324866771698
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/385.yaml,desk(wall),desk(speaker),0.0,0.5,0.5,0.901392102241516,54.08352613449097
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/386.yaml,desk(chair),desk(mouse pad),0.0,0.5,0.5,0.8755902965863546,52.535417795181274
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/387.yaml,desk(cell phone),desk(cat),0.5,0.5,0.5,0.8867520928382874,53.20512557029724
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/388.yaml,desk(computer mouse),desk(books),0.5,0.5,0.5,0.9099918365478517,54.599510192871094
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/389.yaml,desk(book),desk(mouse pad),0.0,0.5,0.5,0.7485037684440613,44.91022610664368
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/390.yaml,computer(chair),computer(table),0.0,0.0,0.0,0.8890383283297221,53.342299699783325
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/391.yaml,computer(shelf),computer(phone),0.0,0.5,0.5,0.8967975894610087,53.80785536766052
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/392.yaml,computer(keyboard),computer(laptop),0.5,0.5,0.5,0.8710885246594747,52.26531147956848
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/393.yaml,computer(monitor),computer(speaker),0.5,1.0,1.0,0.8426866849263509,50.561201095581055
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/394.yaml,computer(desk),computer(chair),1.0,1.0,1.0,0.7468276898066203,44.80966138839722
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/395.yaml,ceiling(man),ceiling(train),0.0,0.0,0.0,0.868044904867808,52.08269429206848
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/396.yaml,ceiling(man),ceiling(lamp),0.0,0.0,0.0,0.20396535396575927,12.237921237945557
CCDiff-MetaShift,32,,configs/sweep_metashift_purity1.0_seed0/397.yaml,ceiling(train),ceiling(lamp),0.0,0.0,0.0,0.5292890588442485,31.757343530654907
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/398.yaml,girl(man),girl(helmet),0.0,0.0,0.0,0.8884091099103292,53.30454659461975
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/399.yaml,girl(hat),girl(box),0.0,0.0,0.0,0.8898218234380086,53.38930940628052
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/400.yaml,girl(pants),girl(jacket),0.0,0.0,0.0,0.8670406063397725,52.02243638038635
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/401.yaml,girl(pants),girl(ball),0.0,0.0,0.0,0.1986681342124939,11.920088052749634
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/402.yaml,girl(picture),girl(snow),0.5,0.5,0.5,0.8694868922233582,52.16921353340149
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/403.yaml,chair(lady),chair(computer mouse),0.0,0.0,0.0,0.8822695056597392,52.93617033958435
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/404.yaml,chair(picture),chair(pillow),0.5,0.5,0.5,0.8948526938756307,53.69116163253784
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/405.yaml,chair(bag),chair(bottle),0.0,0.0,0.0,0.8712895631790161,52.27737379074097
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/406.yaml,chair(pot),chair(bed),0.0,0.0,0.0,0.8553956588109334,51.323739528656006
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/407.yaml,chair(dog),chair(car),1.0,1.0,1.0,0.8983329733212789,53.89997839927673
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/408.yaml,papers(wall),papers(table),0.0,0.0,0.0,0.8626445849736532,51.75867509841919
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/409.yaml,papers(keyboard),papers(table),0.5,0.5,0.5,0.7600227316220601,45.60136389732361
CCDiff-MetaShift,48,,configs/sweep_metashift_purity1.0_seed0/410.yaml,papers(desk),papers(table),0.5,0.5,0.5,0.78661101659139,47.1966609954834
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/411.yaml,papers(desk),papers(man),1.0,1.0,1.0,0.2114129424095154,12.684776544570925
CCDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/412.yaml,papers(man),papers(table),0.5,0.5,0.5,0.5913169185320536,35.47901511192322
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/413.yaml,collar(shirt),collar(cat),0.5,0.5,0.5,0.8831351598103842,52.98810958862305
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/414.yaml,collar(cat),collar(dog),0.5,0.5,0.5,0.7336476802825928,44.018860816955566
CCDiff-MetaShift,6,,configs/sweep_metashift_purity1.0_seed0/415.yaml,collar(shirt),collar(dog),0.5,0.5,0.5,0.0608108123143514,3.648648738861084
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/416.yaml,graffiti(pole),graffiti(wall),0.5,0.5,0.5,0.9031847238540648,54.1910834312439
CCDiff-MetaShift,15,,configs/sweep_metashift_purity1.0_seed0/417.yaml,graffiti(pole),graffiti(sign),0.0,0.0,0.0,0.2283987323443095,13.70392394065857
CCDiff-MetaShift,38,,configs/sweep_metashift_purity1.0_seed0/418.yaml,graffiti(sign),graffiti(wall),1.0,1.0,1.0,0.6044701536496481,36.26820921897888
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/419.yaml,train tracks(train),train tracks(gravel),0.5,0.5,0.5,0.832198441028595,49.9319064617157
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/420.yaml,train tracks(train),train tracks(fence),1.0,1.0,1.0,0.22438892523447673,13.463335514068604
CCDiff-MetaShift,33,,configs/sweep_metashift_purity1.0_seed0/421.yaml,train tracks(fence),train tracks(gravel),0.0,0.0,0.0,0.554544719060262,33.27268314361572
CCDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/422.yaml,power lines(train),power lines(trees),0.5,1.0,1.0,0.8218117396036784,49.3087043762207
CCDiff-MetaShift,44,,configs/sweep_metashift_purity1.0_seed0/423.yaml,power lines(sky),power lines(trees),0.0,0.0,0.0,0.7239689389864604,43.43813633918762
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/424.yaml,power lines(pole),power lines(building),0.5,0.5,0.5,0.8737634380658468,52.425806283950806
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/425.yaml,power lines(pole),power lines(sky),0.5,0.5,0.5,0.06792378028233846,4.075426816940308
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/426.yaml,power lines(train),power lines(pole),1.0,1.0,1.0,0.0676561713218689,4.059370279312134
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/427.yaml,train(train tracks),train(bench),0.5,1.0,1.0,0.8719054261843363,52.31432557106018
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/428.yaml,train(train tracks),train(ceiling),1.0,1.0,1.0,0.21335310538609825,12.801186323165894
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/429.yaml,train(people),train(wires),0.0,0.0,0.0,0.8628157695134481,51.768946170806885
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/430.yaml,train(street light),train(bag),0.0,0.0,0.0,0.8493783712387085,50.96270227432251
CCDiff-MetaShift,34,,configs/sweep_metashift_purity1.0_seed0/431.yaml,train(wires),train(bench),0.5,0.5,0.5,0.5510627150535583,33.0637629032135
CCDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/432.yaml,door(toilet),door(sign),0.0,0.5,0.5,0.852524709701538,51.151482582092285
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/433.yaml,door(boy),door(curtain),0.0,0.0,0.0,0.9091146945953368,54.546881675720215
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/434.yaml,door(window),door(stairs),0.0,0.0,0.0,0.8940861463546753,53.64516878128052
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/435.yaml,door(clock),door(plate),0.5,0.5,0.5,0.9096168796221415,54.57701277732849
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/436.yaml,door(towel),door(stairs),0.0,0.0,0.0,0.7413922230402629,44.48353338241577
CCDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/437.yaml,cone(helmet),cone(fence),0.0,0.0,0.0,0.9311111172040304,55.86666703224182
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/438.yaml,cone(car),cone(person),0.0,0.0,0.0,0.9345035274823508,56.07021164894104
CCDiff-MetaShift,13,,configs/sweep_metashift_purity1.0_seed0/439.yaml,cone(helmet),cone(truck),0.5,0.5,0.5,0.2272358814875285,13.634152889251707
CCDiff-MetaShift,6,,configs/sweep_metashift_purity1.0_seed0/440.yaml,cone(car),cone(helmet),0.0,0.0,0.0,0.07065986792246501,4.2395920753479
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/441.yaml,cone(airplane),cone(man),0.0,0.0,0.0,0.9038875937461852,54.23325562477112
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/442.yaml,airplane(clouds),airplane(person),0.0,1.0,1.0,0.8274653037389119,49.64791822433472
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/443.yaml,airplane(sky),airplane(truck),0.5,1.0,1.0,0.8848262826601664,53.089576959609985
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/444.yaml,airplane(sign),airplane(water),0.5,1.0,1.0,0.8697133541107178,52.182801246643066
CCDiff-MetaShift,44,,configs/sweep_metashift_purity1.0_seed0/445.yaml,airplane(trees),airplane(clouds),0.0,1.0,1.0,0.7176097949345907,43.05658769607544
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/446.yaml,airplane(trees),airplane(fence),0.5,1.0,1.0,0.21933820645014449,13.160292387008669
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/447.yaml,runway(airplane),runway(grass),1.0,1.0,1.0,0.8623514612515767,51.741087675094604
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/448.yaml,words(sign),words(wall),0.5,1.0,1.0,0.934426478544871,56.06558871269226
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/449.yaml,elephant(woman),elephant(leaves),1.0,1.0,1.0,0.9345205426216124,56.07123255729675
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/450.yaml,elephant(rocks),elephant(bushes),1.0,1.0,1.0,0.9008473555246987,54.050841331481934
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/451.yaml,elephant(bush),elephant(fence),0.5,1.0,1.0,0.907583526770274,54.45501160621643
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/452.yaml,elephant(building),elephant(trees),0.5,1.0,1.0,0.9119877616564432,54.7192656993866
CCDiff-MetaShift,47,,configs/sweep_metashift_purity1.0_seed0/453.yaml,elephant(tree),elephant(bush),0.0,0.5,0.5,0.7753228068351745,46.519368410110474
CCDiff-MetaShift,60,,configs/sweep_metashift_purity1.0_seed0/454.yaml,picture(desk),picture(television),1.0,1.0,1.0,0.9824750701586406,58.94850420951843
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/455.yaml,picture(desk),picture(fence),0.5,1.0,1.0,0.2166525403658549,12.999152421951294
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/456.yaml,picture(table),picture(cabinet),0.0,0.0,0.0,0.947805945078532,56.868356704711914
CCDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/457.yaml,picture(man),picture(vase),0.5,0.5,0.5,0.9698708534240724,58.192251205444336
CCDiff-MetaShift,15,,configs/sweep_metashift_purity1.0_seed0/458.yaml,picture(desk),picture(cat),1.0,1.0,1.0,0.2301676114400228,13.810056686401367
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/459.yaml,toilet(bottle),toilet(pipe),0.0,0.5,0.5,0.9173650582631429,55.041903495788574
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/460.yaml,toilet(window),toilet(toilet paper),0.5,1.0,1.0,0.8933042248090108,53.59825348854065
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/461.yaml,toilet(lid),toilet(bathtub),0.5,0.5,0.5,0.9102793375651042,54.61676025390625
CCDiff-MetaShift,15,,configs/sweep_metashift_purity1.0_seed0/462.yaml,toilet(lid),toilet(box),0.5,0.5,0.5,0.22373830080032348,13.42429804801941
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/463.yaml,toilet(faucet),toilet(towel),0.5,0.5,0.5,0.9023550073305766,54.141300439834595
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/464.yaml,soap(mirror),soap(sink),0.0,0.5,0.5,0.8791258414586385,52.74755048751831
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/465.yaml,soap(faucet),soap(towel),0.5,0.5,0.5,0.8966288487116496,53.797730922698975
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/466.yaml,soap(mirror),soap(faucet),0.0,0.0,0.0,0.07019352912902832,4.211611747741699
CCDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/467.yaml,soap(sink),soap(towel),0.5,0.5,0.5,0.5775077104568481,34.65046262741089
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/468.yaml,soap(mirror),soap(towel),0.0,0.5,0.5,0.06209485133488973,3.725691080093384
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/469.yaml,outlet(mirror),outlet(wall),0.5,0.5,0.5,0.9144388993581136,54.866333961486816
CCDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/470.yaml,paper(toilet),paper(desk),0.5,1.0,1.0,0.9022496819496156,54.13498091697693
CCDiff-MetaShift,48,,configs/sweep_metashift_purity1.0_seed0/471.yaml,paper(desk),paper(pole),0.5,0.5,0.5,0.7765509804089864,46.593058824539185
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/472.yaml,paper(table),paper(bread),0.0,0.5,0.5,0.9101975361506144,54.611852169036865
CCDiff-MetaShift,14,,configs/sweep_metashift_purity1.0_seed0/473.yaml,paper(table),paper(plate),0.0,0.0,0.0,0.22941575050354004,13.764945030212402
CCDiff-MetaShift,6,,configs/sweep_metashift_purity1.0_seed0/474.yaml,paper(toilet),paper(bread),0.0,1.0,1.0,0.07371553977330526,4.422932386398315
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/475.yaml,sink(mirror),sink(pipe),0.5,0.5,0.5,0.8899827639261881,53.39896583557129
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/476.yaml,sink(toilet),sink(cup),1.0,1.0,1.0,0.8482866128285725,50.897196769714355
CCDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/477.yaml,sink(towel),sink(bowl),0.5,0.5,0.5,0.8635575215021769,51.813451290130615
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/478.yaml,sink(mirror),sink(towel),1.0,1.0,1.0,0.07926887273788452,4.756132364273071
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/479.yaml,sink(wall),sink(counter),0.0,0.5,0.5,0.8965295275052388,53.79177165031433
CCDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/480.yaml,floor(pot),floor(desk),0.0,0.5,0.5,0.9368550300598144,56.21130180358887
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/481.yaml,floor(refrigerator),floor(couch),0.5,0.5,0.5,0.915225374698639,54.913522481918335
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/482.yaml,floor(cat),floor(book),0.5,0.5,0.5,0.9176392793655396,55.05835676193237
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/483.yaml,floor(container),floor(can),0.0,0.0,0.0,0.9036565621693928,54.219393730163574
CCDiff-MetaShift,15,,configs/sweep_metashift_purity1.0_seed0/484.yaml,floor(refrigerator),floor(blanket),1.0,1.0,1.0,0.2509593844413757,15.057563066482544
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/485.yaml,bathroom(towel),bathroom(cabinet),0.5,0.5,0.5,0.8915604074796041,53.493624448776245
CCDiff-MetaShift,44,,configs/sweep_metashift_purity1.0_seed0/486.yaml,bathroom(cabinet),bathroom(toilet paper),0.0,0.5,0.5,0.7017462372779846,42.10477423667908
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/487.yaml,bathroom(towel),bathroom(toilet paper),0.0,0.0,0.0,0.07705710728963217,4.62342643737793
CCDiff-MetaShift,45,,configs/sweep_metashift_purity1.0_seed0/488.yaml,bathroom(curtain),bathroom(toilet paper),0.5,0.5,0.5,0.7424603660901388,44.547621965408325
CCDiff-MetaShift,15,,configs/sweep_metashift_purity1.0_seed0/489.yaml,bathroom(towel),bathroom(trash can),0.0,0.0,0.0,0.24242148796717325,14.545289278030396
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/490.yaml,drawer(sink),drawer(counter),0.5,0.5,0.5,0.889611820379893,53.37670922279358
CCDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/491.yaml,drawer(desk),drawer(bottle),0.0,0.0,0.0,0.9635092536608378,57.81055521965027
CCDiff-MetaShift,48,,configs/sweep_metashift_purity1.0_seed0/492.yaml,drawer(bottle),drawer(chair),0.0,0.0,0.0,0.7777679045995076,46.66607427597046
CCDiff-MetaShift,17,,configs/sweep_metashift_purity1.0_seed0/493.yaml,drawer(desk),drawer(oven),0.0,0.0,0.0,0.2727983037630717,16.3678982257843
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/494.yaml,drawer(towel),drawer(refrigerator),0.0,0.0,0.0,0.9317612210909526,55.90567326545715
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/495.yaml,pavement(fence),pavement(skateboard),0.0,0.0,0.0,0.923847762743632,55.43086576461792
CCDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/496.yaml,pavement(car),pavement(person),1.0,1.0,1.0,0.942552371819814,56.55314230918884
CCDiff-MetaShift,5,,configs/sweep_metashift_purity1.0_seed0/497.yaml,pavement(car),pavement(skateboard),0.0,1.0,1.0,0.07207576036453248,4.324545621871948
CCDiff-MetaShift,48,,configs/sweep_metashift_purity1.0_seed0/498.yaml,pavement(person),pavement(people),0.5,0.5,0.5,0.8001479784647624,48.00887870788574
CCDiff-MetaShift,16,,configs/sweep_metashift_purity1.0_seed0/499.yaml,pavement(person),pavement(man),0.5,0.5,0.5,0.24730773369471232,14.83846402168274
CCDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/500.yaml,house(woman),house(bushes),0.0,0.0,0.0,0.944018292427063,56.64109754562378
CCDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/501.yaml,house(tree),house(people),0.0,0.0,0.0,0.9055165886878968,54.33099532127381
CCDiff-MetaShift,46,,configs/sweep_metashift_purity1.0_seed0/502.yaml,house(boat),house(bushes),0.5,1.0,1.0,0.7724708477656047,46.34825086593628
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/503.yaml,house(person),house(water),0.0,0.0,0.0,0.9295623858769736,55.77374315261841
CCDiff-MetaShift,48,,configs/sweep_metashift_purity1.0_seed0/504.yaml,house(truck),house(people),0.5,1.0,1.0,0.7828237692515055,46.96942615509033
CCDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/505.yaml,arrow(sign),arrow(street sign),0.5,0.5,0.5,0.9620266238848368,57.72159743309021
CCDiff-MetaShift,56,,configs/sweep_metashift_purity1.0_seed0/506.yaml,box(counter),box(television),0.0,0.5,0.5,0.9089842200279236,54.539053201675415
CCDiff-MetaShift,60,,configs/sweep_metashift_purity1.0_seed0/507.yaml,box(plate),box(food),0.0,0.0,0.0,0.959438713391622,57.566322803497314
CCDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/508.yaml,box(bag),box(lamp),0.0,0.0,0.0,0.9589030742645264,57.53418445587158
CCDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/509.yaml,box(screen),box(table),0.5,0.5,0.5,0.9738677302996318,58.432063817977905
CCDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/510.yaml,box(fence),box(keyboard),0.0,0.0,0.0,0.9391027490297952,56.34616494178772
CCDiff-MetaShift,59,,configs/sweep_metashift_purity1.0_seed0/511.yaml,salad(table),salad(bowl),0.0,0.0,0.0,0.9591419498125712,57.54851698875427
CCDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/512.yaml,salad(fork),salad(table),0.5,0.5,0.5,0.8202078223228455,49.21246933937073
CCDiff-MetaShift,6,,configs/sweep_metashift_purity1.0_seed0/513.yaml,salad(fork),salad(bowl),0.5,0.5,0.5,0.06844168504079183,4.10650110244751
