"Name","Group A/acc@1","Group B/acc@1","Group A/acc@5","Group B/acc@5","Group A/acc@N","Group B/acc@N","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","State"
"PairedImageSets","0.5","1","1","1","1","1","-","","","2026-01-11T04:27:21.000Z","66","","wpd2z1z1","Pizzas in a box - Donuts in a box (1.0)","","2026-01-11T04:28:27.000Z","2026-01-11T04:28:27.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/20_easy.yaml","Pizzas in a box","Donuts in a box","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:25:36.000Z","95","","y8uu39hh","Watches on a display - Rings on a display (1.0)","","2026-01-11T04:27:11.000Z","2026-01-11T04:27:11.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/19_easy.yaml","Watches on a display","Rings on a display","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:24:52.000Z","34","","5yl4m6dy","Lions in a jungle - Monkeys in a jungle (1.0)","","2026-01-11T04:25:26.000Z","2026-01-11T04:25:26.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/18_easy.yaml","Lions in a jungle","Monkeys in a jungle","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:23:53.000Z","35","","ilwty1h8","Penguins in the snow - Seals in the snow (1.0)","","2026-01-11T04:24:28.000Z","2026-01-11T04:24:28.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/17_easy.yaml","Penguins in the snow","Seals in the snow","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:20:06.000Z","216","","xftbyer1","Hot air balloons in the air - Kites in the air (1.0)","","2026-01-11T04:23:42.000Z","2026-01-11T04:23:42.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/16_easy.yaml","Hot air balloons in the air","Kites in the air","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:18:52.000Z","50","","x8yvcroe","Babies in cribs - Babies in strollers (1.0)","","2026-01-11T04:19:42.000Z","2026-01-11T04:19:42.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/15_easy.yaml","Babies in cribs","Babies in strollers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:17:21.000Z","80","","4awakk7x","Cows grazing in a field - Sheep grazing in a field (1.0)","","2026-01-11T04:18:41.000Z","2026-01-11T04:18:41.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/14_easy.yaml","Cows grazing in a field","Sheep grazing in a field","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","0.5","0.5","1","0.5","1","-","","","2026-01-11T04:16:05.000Z","65","","fllww2u9","Motorcycles on a street - Bicycles on a street (1.0)","","2026-01-11T04:17:10.000Z","2026-01-11T04:17:10.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/13_easy.yaml","Motorcycles on a street","Bicycles on a street","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","0.5","1","1","1","1","1","-","","","2026-01-11T04:14:33.000Z","81","","tcl0zqkj","Grapes in a bowl - Apples in a bowl (1.0)","","2026-01-11T04:15:54.000Z","2026-01-11T04:15:54.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/12_easy.yaml","Grapes in a bowl","Apples in a bowl","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T04:13:45.000Z","35","","mnh8m0ih","Books on a shelf - Plants on a shelf (1.0)","","2026-01-11T04:14:20.000Z","2026-01-11T04:14:20.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/11_easy.yaml","Books on a shelf","Plants on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T04:11:53.000Z","84","","s2nkcmgz","Fish in an aquarium - Turtles in an aquarium (1.0)","","2026-01-11T04:13:17.000Z","2026-01-11T04:13:17.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/10_easy.yaml","Fish in an aquarium","Turtles in an aquarium","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:10:05.000Z","95","","9rt4glen","People skiing on a slope - People snowboarding on a slope (1.0)","","2026-01-11T04:11:40.000Z","2026-01-11T04:11:40.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/9_easy.yaml","People skiing on a slope","People snowboarding on a slope","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T04:08:23.000Z","79","","1bcwp1fc","Tulips in a garden - Roses in a garden (1.0)","","2026-01-11T04:09:42.000Z","2026-01-11T04:09:42.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/8_easy.yaml","Tulips in a garden","Roses in a garden","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:05:08.000Z","169","","0i639473","Boats in a marina - Cars in a parking lot (1.0)","","2026-01-11T04:07:57.000Z","2026-01-11T04:07:57.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/7_easy.yaml","Boats in a marina","Cars in a parking lot","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:04:25.000Z","35","","otjtd334","Birds flying in the sky - Airplanes flying in the sky (1.0)","","2026-01-11T04:05:00.000Z","2026-01-11T04:05:00.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/6_easy.yaml","Birds flying in the sky","Airplanes flying in the sky","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:03:24.000Z","50","","rzxr09pr","Elephants in the savannah - Giraffes in the savannah (1.0)","","2026-01-11T04:04:14.000Z","2026-01-11T04:04:14.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/5_easy.yaml","Elephants in the savannah","Giraffes in the savannah","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","1","1","1","-","","","2026-01-11T04:02:07.000Z","67","","tlre76sw","People shopping in a mall - People dining in a restaurant (1.0)","","2026-01-11T04:03:14.000Z","2026-01-11T04:03:14.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/4_easy.yaml","People shopping in a mall","People dining in a restaurant","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T04:00:21.000Z","96","","d9utnilh","Butterflies on flowers - Bees on flowers (1.0)","","2026-01-11T04:01:57.000Z","2026-01-11T04:01:57.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/3_easy.yaml","Butterflies on flowers","Bees on flowers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T03:57:47.000Z","141","","65o05fhz","Snow-covered mountains - Desert sand dunes (1.0)","","2026-01-11T04:00:08.000Z","2026-01-11T04:00:08.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/2_easy.yaml","Snow-covered mountains","Desert sand dunes","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","1","1","1","1","1","-","","","2026-01-11T03:56:32.000Z","65","","5x0mbk4m","Children playing soccer - Children swimming in a pool (1.0)","","2026-01-11T03:57:37.000Z","2026-01-11T03:57:37.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/1_easy.yaml","Children playing soccer","Children swimming in a pool","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
"PairedImageSets","1","0.5","1","0.5","1","0.5","-","","","2026-01-11T03:49:38.000Z","403","","khqg47ix","Dogs playing in a park - Cats playing in a park (1.0)","","2026-01-11T03:56:21.000Z","2026-01-11T03:56:21.000Z","260e504cb1f7","","f4180696296a7fdcac96ce5cf5d3c48eab85d631","https://github.com/neeleshbisht99/InvDiff/tree/f4180696296a7fdcac96ce5cf5d3c48eab85d631","8","NVIDIA GeForce RTX 3090","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/0_easy.yaml","Dogs playing in a park","Cats playing in a park","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","linear","kcca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true","finished"
