"Name","Group A/acc@1","Group A/acc@5","Group A/acc@N","Group B/acc@1","Group B/acc@5","Group B/acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.agg_knowledge_bank_filepath","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb","time/propose_rank_minutes","time/propose_rank_seconds"
"MetaShift","0","0.5","0.5","0","0.5","0.5","finished","-","","","2026-01-28T19:16:23.000Z","126","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/51.yaml","microwave(table)","microwave(oven)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.998291019598643","119.89746117591858"
"MetaShift","0.5","1","1","0.5","0.5","0.5","finished","-","","","2026-01-28T19:13:42.000Z","129","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/50.yaml","luggage(man)","luggage(bag)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0067703485488892","120.40622091293336"
"MetaShift","0","0","0","0","0","0","finished","-","","","2026-01-28T19:11:04.000Z","130","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/49.yaml","logo(surfboard)","logo(wall)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9919607202212015","119.5176432132721"
"MetaShift","0","0","0","0","0","0","finished","-","","","2026-01-28T19:08:20.000Z","134","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/48.yaml","liquid(bowl)","liquid(glass)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0703794360160828","124.22276616096497"
"MetaShift","0","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T19:05:44.000Z","126","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/47.yaml","lettuce(fork)","lettuce(bread)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9915008465449016","119.49005079269408"
"MetaShift","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T19:03:03.000Z","130","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/46.yaml","keyboard(cell phone)","keyboard(computer mouse)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0194393237431845","121.16635942459106"
"MetaShift","0","0.5","0.5","0","0","0","finished","-","","","2026-01-28T19:00:28.000Z","127","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/45.yaml","jacket(bench)","jacket(chair)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.007629366715749","120.45776200294496"
"MetaShift","0.5","0.5","0.5","0","0","0","finished","-","","","2026-01-28T18:57:56.000Z","123","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/44.yaml","horse(dirt)","horse(ground)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9285270969072976","115.71162581443788"
"MetaShift","0","0.5","0.5","0","0.5","0.5","finished","-","","","2026-01-28T18:55:24.000Z","124","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/43.yaml","hill(woman)","hill(snow)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.97154616912206","118.2927701473236"
"MetaShift","0","0","0","0","0","0","finished","-","","","2026-01-28T18:52:19.000Z","158","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/42.yaml","hat(wall)","hat(table)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.439632948239644","146.37797689437866"
"MetaShift","0","0","0","0","1","1","finished","-","","","2026-01-28T18:49:51.000Z","124","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/41.yaml","ground(gravel)","ground(car)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.941290279229482","116.47741675376892"
"MetaShift","0","1","1","0.5","0.5","0.5","finished","-","","","2026-01-28T18:47:18.000Z","126","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/40.yaml","grass(train)","grass(child)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9988505482673644","119.93103289604188"
"MetaShift","0","0","0","0.5","0.5","0.5","finished","-","","","2026-01-28T18:44:40.000Z","132","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/39.yaml","graffiti(wall)","graffiti(pole)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0525119304656982","123.1507158279419"
"MetaShift","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T18:42:00.000Z","133","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/38.yaml","fries(plate)","fries(table)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0995826601982115","125.9749596118927"
"MetaShift","0","0.5","0.5","0","1","1","finished","-","","","2026-01-28T18:39:24.000Z","133","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/37.yaml","fork(table)","fork(bowl)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.1094315449396768","126.56589269638062"
"MetaShift","0","0","0","0","0","0","finished","-","","","2026-01-28T18:36:44.000Z","131","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/36.yaml","flags(people)","flags(man)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0994975924491883","125.9698555469513"
"MetaShift","0.5","0.5","0.5","0","0.5","0.5","finished","-","","","2026-01-28T18:34:02.000Z","135","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/35.yaml","fireplace(television)","fireplace(chair)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.09714013338089","125.8284080028534"
"MetaShift","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T18:31:18.000Z","136","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/34.yaml","fire hydrant(wall)","fire hydrant(car)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.119545078277588","127.17270469665527"
"MetaShift","0","0","0","1","1","1","finished","-","","","2026-01-28T18:28:40.000Z","131","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/33.yaml","fence(platform)","fence(giraffe)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0461819807688397","122.77091884613036"
"MetaShift","1","1","1","1","1","1","finished","-","","","2026-01-28T18:26:07.000Z","123","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/32.yaml","elephant(building)","elephant(trees)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.906765592098236","114.40593552589417"
"MetaShift","0","0","0","0","0","0","finished","-","","","2026-01-28T18:23:36.000Z","127","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/31.yaml","drink(table)","drink(glass)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0055319984753925","120.33191990852356"
"MetaShift","0","0.5","0.5","0","0.5","0.5","finished","-","","","2026-01-28T18:21:06.000Z","121","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/30.yaml","drawer(sink)","drawer(oven)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.832815134525299","109.96890807151794"
"MetaShift","0.5","1","1","0","0","0","finished","-","","","2026-01-28T18:18:31.000Z","126","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/29.yaml","donut(man)","donut(sprinkles)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.988105277220408","119.28631663322447"
"MetaShift","0.5","1","1","0.5","0.5","0.5","finished","-","","","2026-01-28T18:15:59.000Z","123","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/28.yaml","dirt(zebra)","dirt(home plate)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9576547225316363","117.4592833518982"
"MetaShift","0.5","0.5","0.5","1","1","1","finished","-","","","2026-01-28T18:13:21.000Z","125","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/27.yaml","desk(cat)","desk(computer monitor)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9730705300966895","118.3842318058014"
"MetaShift","0","0.5","0.5","0","0","0","finished","-","","","2026-01-28T18:10:38.000Z","129","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/26.yaml","cup(computer mouse)","cup(bag)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.043273647626241","122.59641885757446"
"MetaShift","0","0","0","0.5","0.5","0.5","finished","-","","","2026-01-28T18:08:02.000Z","126","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/25.yaml","container(cabinet)","container(plate)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9970220605532327","119.82132363319396"
"MetaShift","0.5","0.5","0.5","0.5","1","1","finished","-","","","2026-01-28T18:05:26.000Z","127","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/24.yaml","computer(screen)","computer(desk)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9790931940078735","118.7455916404724"
"MetaShift","0","0","0","0.5","0.5","0.5","finished","-","","","2026-01-28T18:02:49.000Z","126","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/23.yaml","collar(dog)","collar(shirt)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.957845139503479","117.47070837020874"
"MetaShift","0","1","1","0","0.5","0.5","finished","-","","","2026-01-28T18:00:08.000Z","132","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/22.yaml","coffee table(couch)","coffee table(table)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0690669695536297","124.14401817321776"
"MetaShift","0.5","0.5","0.5","0","0.5","0.5","finished","-","","","2026-01-28T17:57:24.000Z","136","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/21.yaml","coffee(plate)","coffee(table)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.1354079365730287","128.1244761943817"
"MetaShift","0.5","0.5","0.5","0","0.5","0.5","finished","-","","","2026-01-28T17:54:52.000Z","128","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/20.yaml","cheese(lettuce)","cheese(napkin)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0042588829994203","120.2555329799652"
"MetaShift","0","0","0","0.5","1","1","finished","-","","","2026-01-28T17:52:12.000Z","131","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/19.yaml","chain(pole)","chain(fire hydrant)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0417840758959453","122.50704455375671"
"MetaShift","0","0","0","0","0","0","finished","-","","","2026-01-28T17:49:32.000Z","129","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/18.yaml","cart(man)","cart(person)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0308783491452536","121.8527009487152"
"MetaShift","0.5","0.5","0.5","0","0","0","finished","-","","","2026-01-28T17:46:52.000Z","131","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/17.yaml","candle(cake)","candle(chair)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.053362512588501","123.20175075531006"
"MetaShift","0","0","0","0","1","1","finished","-","","","2026-01-28T17:44:11.000Z","132","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/16.yaml","cake(glasses)","cake(table)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0696523586908975","124.17914152145386"
"MetaShift","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T17:41:36.000Z","128","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/15.yaml","cabinet(man)","cabinet(television)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0171025156974793","121.02615094184875"
"MetaShift","0","0","0","0","0.5","0.5","finished","-","","","2026-01-28T17:39:00.000Z","127","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/14.yaml","bushes(man)","bushes(bench)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9948342084884645","119.69005250930786"
"MetaShift","0","0","0","1","1","1","finished","-","","","2026-01-28T17:36:20.000Z","130","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/13.yaml","bus(bag)","bus(bike)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.0357587774594625","122.14552664756776"
"MetaShift","0","0","0","0.5","0.5","0.5","finished","-","","","2026-01-28T17:33:44.000Z","127","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/12.yaml","buoy(water)","buoy(boat)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","2.016139197349548","120.9683518409729"
"MetaShift","0","0","0","0","0.5","0.5","finished","-","","","2026-01-28T17:31:04.000Z","126","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/11.yaml","building(chimney)","building(steps)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","1.9929106076558432","119.5746364593506"
"MetaShift","1","1","1","0.5","0.5","0.5","finished","-","","","2026-01-28T17:22:58.000Z","32","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/10.yaml","branch(giraffe)","branch(bird)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.42503884236017864","25.50233054161072"
"MetaShift","0","0","0","0.5","0.5","0.5","finished","-","","","2026-01-28T17:21:49.000Z","34","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/9.yaml","bottles(table)","bottles(counter)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.4946497559547424","29.678985357284542"
"MetaShift","0.5","0.5","0.5","0","0","0","finished","-","","","2026-01-28T17:20:45.000Z","33","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/8.yaml","bottle(countertop)","bottle(tray)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.4406167864799499","26.437007188796997"
"MetaShift","1","1","1","0.5","0.5","0.5","finished","-","","","2026-01-28T17:19:38.000Z","34","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/7.yaml","birds(water)","birds(sky)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.4722492059071859","28.334952354431152"
"MetaShift","0","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T17:18:35.000Z","33","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/6.yaml","beer(table)","beer(plate)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.45924466053644813","27.55467963218689"
"MetaShift","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T17:17:33.000Z","29","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/5.yaml","bedspread(pillow)","bedspread(bed)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.4485803405443827","26.914820432662964"
"MetaShift","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2026-01-28T17:16:29.000Z","32","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/4.yaml","bathtub(wall)","bathtub(toilet)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.44283218383789064","26.56993103027344"
"MetaShift","1","1","1","0.5","0.5","0.5","finished","-","","","2026-01-28T17:15:17.000Z","38","","data/knowledge_banks/blip/agg_metashift_captions.json","data/knowledge_banks/blip/metashift_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_metashift_purity1.0_seed0/3.yaml","bathroom(toilet)","bathroom(faucet)","MetaShift","1","./data/datasets/metashift","false","Evaluator","gpt-4","5","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_metashift_captions.json","InvDiff","MetaShift","0","true","0.4808597167332967","28.851583003997803"
