"Name","State","Notes","User","Tags","Created","Runtime","Sweep","analysis","captioner.agg_knowledge_bank_filepath","captioner.analysis","captioner.knowledge_bank_filepath","captioner.method","captioner.model","captioner.num_rounds","captioner.num_samples","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.analysis","inv_diff.clip_model","inv_diff.inverse_cca.ktype","inv_diff.inverse_cca.type","inv_diff.knowledge_bank_filepath","inv_diff.method","project","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","Group A/acc@1","Group A/acc@5","Group A/acc@N","time/generate_captions_minutes","time/generate_captions_seconds","time/load_config_and_data_minutes","time/load_config_and_data_seconds","time/propose_rank_elapsed_time_extract_clip_img_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_img_embeds_seconds","time/propose_rank_elapsed_time_extract_clip_txt_embeds_minutes","time/propose_rank_elapsed_time_extract_clip_txt_embeds_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls0_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_cls1_seconds","time/propose_rank_elapsed_time_extract_vocab_filtering_minutes","time/propose_rank_elapsed_time_extract_vocab_filtering_seconds","time/propose_rank_elapsed_time_inverse_cca_cls0_minutes","time/propose_rank_elapsed_time_inverse_cca_cls0_seconds","time/propose_rank_elapsed_time_inverse_cca_cls1_minutes","time/propose_rank_elapsed_time_inverse_cca_cls1_seconds","time/propose_rank_elapsed_time_standardization_minutes","time/propose_rank_elapsed_time_standardization_seconds","time/total_propose_rank_minutes","time/total_propose_rank_seconds","time/total_runtime_minutes","time/total_runtime_seconds","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"PairedImageSets","finished","-","","","2026-03-29T22:19:38.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/80_medium.yaml","Rubber ducks in a tub","Plastic boats in a tub","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5390591700871785","32.34355020523071","0.017872210343678793","1.0723326206207275","0.2283706863721212","13.70224118232727","0.007809706528981527","0.4685823917388916","0.00004494984944661458","0.002696990966796875","3.9736429850260414e-8","0.000002384185791015625","0.00004499753316243489","0.0026998519897460938","0.008466585477193197","0.5079951286315918","4.76837158203125e-8","0.00000286102294921875","0.00005841652552286784","0.0035049915313720703","0.4716097354888916","28.296584129333496","1.0285411556561788","61.71246933937073","a rubber duck in a bathtub with some ducklings in it","0.9999","three rubber ducks in a bubble bath","0.9999","three rubber ducks in a bubble bath","0.9999","a bathtub with two rubber ducks in it","0.9998","a group of rubber ducks in a bubble bath","0.9998"
"PairedImageSets","finished","-","","","2026-03-29T22:18:21.000Z","68","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/79_medium.yaml","Men wearing leather gloves","Men wearing wool gloves","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.603259805838267","36.19558835029602","0.01589741309483846","0.9538447856903076","0.22892669041951497","13.735601425170898","0.00782394011815389","0.4694364070892334","0.00004555781682332357","0.002733469009399414","4.76837158203125e-8","0.00000286102294921875","0.00004561742146809896","0.0027370452880859375","0.007729045550028483","0.463742733001709","6.357828776041668e-8","0.000003814697265625","0.00006842613220214844","0.004105567932128906","0.4717254916826884","28.303529500961304","1.090882738431295","65.45296430587769","a man in leather smoking a cigarette","0.94355","a man with a beard wearing a leather jacket and leather gloves","0.87275","a man with a beard wearing a leather jacket and leather gloves","0.87275","a man wearing a leather jacket and leather gloves","0.8534499999999999","a man in jeans and black leather gloves is posing for a photo","0.81385"
"PairedImageSets","finished","-","","","2026-03-29T22:17:05.000Z","67","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/78_medium.yaml","Steel water bottles on a table","Glass water bottles on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5538681109746297","33.23208665847778","0.017672344048817953","1.0603406429290771","0.23085469802220665","13.851281881332396","0.007567445437113444","0.45404672622680664","0.000051188468933105466","0.003071308135986328","4.76837158203125e-8","0.00000286102294921875","0.000051244099934895834","0.00307464599609375","0.008578026294708252","0.5146815776824951","5.960464477539064e-8","0.0000035762786865234375","0.00005667209625244141","0.0034003257751464844","0.4787636955579122","28.72582173347473","1.0503041942914326","63.01825165748596","a person holding a stainless steel water bottle","0.9104","a person holding a stainless steel water bottle","0.9104","a stainless steel bottle on a white background","0.9012","a stainless steel water bottle with the words review of global wakeup stainless steel water bottle","0.8977000000000002","a stainless steel water bottle with a lid","0.896"
"PairedImageSets","finished","-","","","2026-03-29T22:15:51.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/77_medium.yaml","People riding racing horses","People riding dressage horses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5666204412778219","33.99722647666931","0.015643763542175292","0.9386258125305176","0.22843763828277588","13.706258296966553","0.006518805027008056","0.3911283016204834","0.00006287495295206705","0.003772497177124023","6.75519307454427e-8","0.0000040531158447265625","0.00006296237309773763","0.003777742385864258","0.00918354590733846","0.5510127544403076","6.75519307454427e-8","0.0000040531158447265625","0.000056866804758707685","0.003412008285522461","0.4659602483113607","27.95761489868164","1.0482244928677875","62.89346957206726","a group of jockeys on horses racing down a grassy track","0.9588","a group of jockeys racing horses on a grassy field","0.9533","a group of jockeys racing horses on a grassy track","0.9462","a group of jockeys racing horses on a grassy track","0.9462","a group of jockeys and horses racing on a track","0.9353"
"PairedImageSets","finished","-","","","2026-03-29T22:14:39.000Z","64","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/76_medium.yaml","Ginger cats lying down","Tabby cats lying down","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5324383695920308","31.94630217552185","0.015289012591044107","0.9173407554626464","0.22880409955978392","13.728245973587036","0.006910339991251627","0.41462039947509766","0.00004596710205078125","0.002758026123046875","5.5631001790364584e-8","0.000003337860107421875","0.00004603862762451172","0.002762317657470703","0.007141860326131185","0.4285116195678711","5.960464477539064e-8","0.0000035762786865234375","0.00006723403930664062","0.0040340423583984375","0.46717858711878457","28.030715227127075","1.0149060130119325","60.89436078071594","an orange tabby cat laying on a white fluffy blanket","0.90915","an orange cat laying on a white bed","0.8996500000000001","an orange cat laying on a white bed","0.8996500000000001","an orange cat laying on a wooden shelf","0.8612500000000001","an orange cat laying on a wooden shelf","0.8612500000000001"
"PairedImageSets","finished","-","","","2026-03-29T22:13:27.000Z","64","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/75_medium.yaml","Mechanical pencils on a desk","Ballpoint pens on a desk","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","0.5","0.5","0.5362261652946472","32.17356991767883","0.014788981278737384","0.8873388767242432","0.2288358926773071","13.730153560638428","0.007471768061319987","0.4483060836791992","0.00005240837732950846","0.003144502639770508","4.76837158203125e-8","0.00000286102294921875","0.0000524600346883138","0.003147602081298828","0.007155462106068929","0.42932772636413574","4.76837158203125e-8","0.00000286102294921875","0.000059386094411214195","0.0035631656646728516","0.4662256399790446","27.973538398742676","1.017240826288859","61.03444957733154","a set of mechanical pencils in a tin","0.8522000000000002","a pack of bic mechanical pencils in a box","0.8282","a pack of bic mechanical pencils in a box","0.8282","a set of pens, pencils, and a pencil case","0.7811","a set of pens, pencils, and a pencil case","0.7811"
"PairedImageSets","finished","-","","","2026-03-29T22:12:07.000Z","72","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/74_medium.yaml","Shiny silk dresses on mannequins","Matte cotton dresses on mannequins","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","0.5","0.5","0.6243941823641459","37.463650941848755","0.015457308292388916","0.927438497543335","0.229116157690684","13.74696946144104","0.0077783147493998206","0.46669888496398926","0.00005251566569010417","0.00315093994140625","5.1657358805338543e-8","0.0000030994415283203125","0.00005257924397786458","0.003154754638671875","0.007107432683308919","0.4264459609985352","7.152557373046876e-8","0.000004291534423828125","0.00006612141927083333","0.00396728515625","0.4837996244430542","29.027977466583252","1.123651146888733","67.41906881332397","a woman in a satin dress walks down the runway","0.92735","the woman is wearing a red satin gown with a slit","0.92145","a red satin evening gown with a halter neck","0.8646499999999999","a red satin evening gown with a halter neck","0.8646499999999999","a woman in a purple dress standing in front of a mirror","0.86065"
"PairedImageSets","finished","-","","","2026-03-29T22:10:56.000Z","63","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/73_medium.yaml","Handmade quilts on a bed","Factory-made blankets on a bed","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5176292777061462","31.057756662368774","0.01528623898824056","0.9171743392944336","0.2280536413192749","13.683218479156494","0.007043902079264323","0.4226341247558594","0.00005555152893066406","0.003333091735839844","3.9736429850260414e-8","0.000002384185791015625","0.000055607159932454424","0.0033364295959472656","0.007217307885487874","0.43303847312927246","6.357828776041668e-8","0.000003814697265625","0.00005569855372111003","0.0033419132232666016","0.4687917987505595","28.12750792503357","1.0017073591550192","60.10244154930115","a colorful quilted bed with a teddy bear on it","0.9568","a colorful quilted bed with a teddy bear on it","0.9568","a colorful quilt is sitting on a bed","0.9561","a bed with a colorful quilt and flowers on it","0.9382","a bed with a colorful quilt and flowers on it","0.9382"
"PairedImageSets","finished","-","","","2026-03-29T22:09:41.000Z","67","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/72_medium.yaml","Vintage cars on a road","Modern cars on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5695209264755249","34.171255588531494","0.014958488941192626","0.8975093364715576","0.2299241622289022","13.79544973373413","0.007830548286437988","0.4698328971862793","0.00005453824996948242","0.0032722949981689453","9.934107462565105e-8","0.0000059604644775390625","0.0000546574592590332","0.003279447555541992","0.00743404229482015","0.446042537689209","9.5367431640625e-8","0.0000057220458984375","0.0000547488530476888","0.003284931182861328","0.475643515586853","28.53861093521118","1.0601229747136434","63.6073784828186","a maroon vintage car is driving down the road","0.9479","a maroon vintage car is driving down the road","0.9479","an old chevrolet bel air is driving down the road","0.9437","an old fashioned car on the road with a cloudy sky","0.9108","an old fashioned car on the road with a cloudy sky","0.9108"
"PairedImageSets","finished","-","","","2026-03-29T22:08:27.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/71_medium.yaml","Porcelain vases on a shelf","Metal vases on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","0.5","0.5","0.5425522128740946","32.55313277244568","0.016579349835713703","0.9947609901428224","0.22855738401412964","13.713443040847778","0.008363099892934163","0.5017859935760498","0.00006147225697835286","0.003688335418701172","9.139378865559896e-8","0.0000054836273193359375","0.00006157954533894857","0.003694772720336914","0.007034969329833984","0.42209815979003906","7.947285970052084e-8","0.00000476837158203125","0.000053052107493082685","0.003183126449584961","0.4836646835009257","29.019881010055546","1.042796285947164","62.567777156829834","a row of pottery vases on a window sill","0.7931999999999999","white vases sit on a shelf next to a tv","0.7451","a collection of vases on a shelf in a studio","0.7428","a display of various vases on a shelf","0.7349999999999999","white vases on a wooden tray","0.7311"
"PairedImageSets","finished","-","","","2026-03-29T22:07:15.000Z","64","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/70_medium.yaml","Stainless steel kettles in a store","Plastic kettles in a store","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","0.5","0.5","0.5169829845428466","31.0189790725708","0.015733047326405843","0.9439828395843506","0.23123563528060911","13.874138116836548","0.00607828696568807","0.3646972179412842","0.00004762013753255208","0.002857208251953125","3.5762786865234374e-8","0.0000021457672119140625","0.00004767974217732747","0.0028607845306396484","0.007253138224283854","0.4351882934570313","3.9736429850260414e-8","0.000002384185791015625","0.0000661611557006836","0.003969669342041016","0.4708000302314758","28.24800181388855","1.0035160938898722","60.210965633392334","an image of a stainless steel tea kettle on a white background","0.9447","a silver tea kettle on a white background","0.9289","a stainless steel tea kettle next to a cup of coffee","0.9229","a stainless steel tea kettle next to a cup of coffee","0.9229","a stainless steel tea kettle next to a cup of coffee","0.9229"
"PairedImageSets","finished","-","","","2026-03-29T22:06:05.000Z","62","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/69_medium.yaml","Mushrooms in a forest","Ferns in a forest","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5007980664571127","30.04788398742676","0.014983399709065755","0.8990039825439453","0.22732514142990112","13.639508485794067","0.00757667620976766","0.4546005725860596","0.0000451962153116862","0.002711772918701172","3.9736429850260414e-8","0.000002384185791015625","0.000045247872670491536","0.002714872360229492","0.007939374446868897","0.4763624668121338","5.960464477539064e-8","0.0000035762786865234375","0.00006237427393595378","0.0037424564361572266","0.46855300664901733","28.11318039894104","0.9843345165252686","59.06007099151611","mushrooms in the forest, mushrooms in the forest, mushrooms in the forest, mushrooms in the forest, mushrooms in the forest, mushrooms in the forest,","1","mushrooms growing on a tree stump in a forest","0.9995","mushrooms growing on a tree stump in the forest","0.9995","mushrooms growing on a tree stump in the woods","0.9989","mushrooms growing on a tree stump in the woods","0.9989"
"PairedImageSets","finished","-","","","2026-03-29T22:04:48.000Z","69","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/68_medium.yaml","Pearl necklaces on display","Gold necklaces on display","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.605187205473582","36.31123232841492","0.017427496115366616","1.045649766921997","0.22543755372365315","13.52625322341919","0.007137370109558105","0.42824220657348633","0.00004495382308959961","0.002697229385375977","4.3710072835286455e-8","0.0000026226043701171875","0.000045021375020345054","0.002701282501220703","0.007654102643330892","0.4592461585998535","6.75519307454427e-8","0.0000040531158447265625","0.00006556510925292969","0.003933906555175781","0.4694339752197266","28.166038513183594","1.092048716545105","65.5229229927063","This image shows a white pearl necklace and earring set","0.9158","pearls on a mannequin on a blue background","0.8997","a white pearl necklace on a black background","0.8926999999999999","a white pearl necklace on a black background","0.8926999999999999","two pearl necklaces on a black background","0.8734999999999999"
"PairedImageSets","finished","-","","","2026-03-29T22:03:29.000Z","71","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/67_medium.yaml","People eating with chopsticks","People eating with forks","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.6489952166875204","38.93971300125122","0.015356353918711345","0.9213812351226808","0.2295233448346456","13.771400690078735","0.008218038082122802","0.49308228492736816","0.00004600683848063151","0.00276041030883789","3.9736429850260414e-8","0.000002384185791015625","0.00004605849583943685","0.002763509750366211","0.008093015352884928","0.4855809211730957","5.960464477539064e-8","0.0000035762786865234375","0.00006479024887084961","0.003887414932250977","0.47565611203511554","28.539366722106937","1.1400077184041342","68.40046310424805","a group of people holding chopsticks while eating asian food","0.9533","a group of people holding chopsticks while eating asian food","0.9533","a woman is holding chopsticks and giving a thumbs up","0.8757","a person is holding an orange with chopsticks","0.8475999999999999","a person holding chopsticks on a wooden table","0.8285"
"PairedImageSets","finished","-","","","2026-03-29T22:02:12.000Z","69","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/66_medium.yaml","Leather jackets on hangers","Denim jackets on hangers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.6126362760861714","36.75817656517029","0.015716727574666342","0.9430036544799804","0.22739822467168172","13.643893480300903","0.007997540632883708","0.47985243797302246","0.00004301071166992187","0.0025806427001953125","4.3710072835286455e-8","0.0000026226043701171875","0.00004307031631469727","0.002584218978881836","0.00692585309346517","0.41555118560791016","8.344650268554688e-8","0.0000050067901611328125","0.00005751450856526693","0.0034508705139160156","0.4700896223386129","28.205377340316772","1.0984426697095235","65.90656018257141","a pair of brown leather coat hangers on a wooden hanger","0.7755","a black leather jacket is hanging on a wooden rack","0.7555000000000001","a leather jacket is hanging on a hanger","0.7356","a collection of leather jackets hanging on a rack","0.7288","a rack of leather jackets hanging on a rack","0.7218"
"PairedImageSets","finished","-","","","2026-03-29T22:00:59.000Z","65","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/65_medium.yaml","Electric stoves in a kitchen","Gas stoves in a kitchen","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","0.5","0.5","0.5366742730140686","32.200456380844116","0.014872153600056968","0.892329216003418","0.23858567476272585","14.31514048576355","0.007632068792978923","0.45792412757873535","0.00004644393920898438","0.0027866363525390625","4.3710072835286455e-8","0.0000026226043701171875","0.00004649559656778972","0.002789735794067383","0.007243927319844564","0.43463563919067383","5.960464477539064e-8","0.0000035762786865234375","0.0000558773676554362","0.003352642059326172","0.4559002041816711","27.35401225090027","1.0074466784795126","60.44680070877075","this image shows a stainless steel oven with a glass door","0.58425","this image may contain appliance stove stove and oven","0.5734500000000001","this image shows a stainless steel stove with a black oven","0.57235","this image shows a stainless steel double oven range","0.50785","this image shows a stainless steel range with a stainless steel oven","0.50625"
"PairedImageSets","finished","-","","","2026-03-29T21:59:45.000Z","66","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/64_medium.yaml","White roses in a vase","Pink roses in a vase","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.5439924041430155","32.63954424858093","0.018272499243418377","1.0963499546051023","0.23116710583368935","13.870026350021362","0.0047694921493530275","0.28616952896118164","0.00003657738367716471","0.002194643020629883","4.3710072835286455e-8","0.0000026226043701171875","0.00003663301467895508","0.0021979808807373047","0.007404430707295736","0.44426584243774414","4.76837158203125e-8","0.00000286102294921875","0.0000630497932434082","0.003782987594604492","0.48579601844151815","29.14776110649109","1.0480609655380249","62.883657932281494","white roses in a vase on a table","0.9539","a bunch of white roses in a glass vase","0.9524","white roses in vases on a table","0.952","white roses in vases on a table","0.952","a bunch of white roses in a vase","0.9517"
"PairedImageSets","finished","-","","","2026-03-29T21:58:28.000Z","69","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/63_medium.yaml","Children playing with toy cars","Children playing with toy trains","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","1","1","1","0.6094167590141296","36.56500554084778","0.01525022586186727","0.915013551712036","0.2262265165646871","13.573590993881226","0.006487902005513509","0.38927412033081055","0.0000436862309773763","0.002621173858642578","4.3710072835286455e-8","0.0000026226043701171875","0.00004374186197916667","0.00262451171875","0.007185669740041097","0.4311401844024658","6.75519307454427e-8","0.0000040531158447265625","0.000060951709747314454","0.003657102584838867","0.46899434328079226","28.139660596847538","1.093661375840505","65.6196825504303","a young boy playing with toy cars stock photo","0.8069000000000002","a young boy is playing with a red toy car","0.7975999999999999","a baby boy playing with a toy car on the floor in his room","0.7945000000000001","a baby boy playing with a toy car on the floor in his room","0.7945000000000001","a little boy playing with toy cars in his room","0.7773"
"PairedImageSets","finished","-","","","2026-03-29T21:57:16.000Z","64","","partial","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","partial","data/knowledge_banks/blip/pairedimagesets_captions.json","Captioner","blip","3","20","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/62_medium.yaml","Digital clocks on a wall","Analog clocks on a wall","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","partial","ViT-bigG-14","gaussian","cca","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","CCDiff-PairedImageSets","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","0.5","1","1","0.5186453342437745","31.118720054626465","0.01594190994898478","0.9565145969390868","0.22796737750371296","13.678042650222778","0.007006708780924479","0.4204025268554687","0.00004982153574625651","0.00298929214477539","4.76837158203125e-8","0.00000286102294921875","0.00004988511403401693","0.0029931068420410156","0.007278672854105632","0.4367203712463379","4.3710072835286455e-8","0.0000026226043701171875","0.00006119807561238607","0.003671884536743164","0.4669805447260539","28.018832683563232","1.001567828655243","60.094069719314575","a digital clock with a remote control next to it","0.9541","a digital clock with a remote control next to it","0.9541","a digital wall clock in a living room","0.9203","two digital led clocks are shown on a white surface","0.917","this image shows a green led clock with a remote control","0.9106"
